event-id,visible,timestamp,location-long,location-lat,behavioural-classification,comments,location-error-text,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone,study-timezone,study-local-timestamp,day,month,year,hour,min
260309050,TRUE,50:00.0,14.37643683,45.88311577,aa,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,451614.5215,5081250.015,33N,Central European Summer Time,50:00.0,15,5,1995,16,50
260309051,TRUE,30:00.0,14.38359947,45.8761813,ii,,2,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,452164.3564,5080475.248,33N,Central European Summer Time,30:00.0,16,5,1995,15,30
260309052,TRUE,20:00.0,14.38486277,45.87843757,aa,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,452264.3264,5080725.173,33N,Central European Summer Time,20:00.0,17,5,1995,11,20
260309053,TRUE,20:00.0,14.38422366,45.87798424,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,452214.3414,5080675.188,33N,Central European Summer Time,20:00.0,19,5,1995,15,20
260309054,TRUE,00:00.0,14.38422863,45.87753437,aa,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,452214.3414,5080625.203,33N,Central European Summer Time,00:00.0,20,5,1995,13,0
260309055,TRUE,30:00.0,14.38809801,45.87710527,nm,hert her snobbing,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,452514.2514,5080575.218,33N,Central European Summer Time,30:00.0,21,5,1995,22,30
260309056,TRUE,15:00.0,14.38392647,45.87573317,nm,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,452189.3489,5080425.263,33N,Central European Summer Time,15:00.0,23,5,1995,11,15
260309057,TRUE,30:00.0,14.38160492,45.88179418,aa,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,452014.4014,5081100.06,33N,Central European Summer Time,30:00.0,24,5,1995,16,30
260309058,TRUE,15:00.0,14.38420875,45.87933383,aa,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,452214.3414,5080825.143,33N,Central European Summer Time,15:00.0,30,5,1995,10,15
260309059,TRUE,20:00.0,14.38166979,45.87594593,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,452014.4014,5080450.255,33N,Central European Summer Time,20:00.0,31,5,1995,14,20
260309060,TRUE,10:00.0,14.38254619,45.88404873,aa,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,452089.3789,5081349.985,33N,Central European Summer Time,10:00.0,2,6,1995,12,10
260309061,TRUE,15:00.0,14.38390659,45.87753264,aa,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,452189.3489,5080625.203,33N,Central European Summer Time,15:00.0,6,6,1995,17,15
260309062,TRUE,15:00.0,14.38390659,45.87753264,ii,,2,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,452189.3489,5080625.203,33N,Central European Summer Time,15:00.0,7,6,1995,16,15
260309063,TRUE,25:00.0,14.3834726,45.88765287,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,452164.3564,5081749.865,33N,Central European Summer Time,25:00.0,8,6,1995,12,25
260309064,TRUE,30:00.0,14.38357958,45.87798076,aa,seems to go down and N,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,452164.3564,5080675.188,33N,Central European Summer Time,30:00.0,9,6,1995,21,30
260309065,TRUE,45:00.0,14.38860886,45.88925509,nm,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,452564.2364,5081924.813,33N,Central European Summer Time,45:00.0,11,6,1995,16,45
260309066,TRUE,00:00.0,14.38420875,45.87933383,nm,,2,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,452214.3414,5080825.143,33N,Central European Summer Time,00:00.0,13,6,1995,19,0
260309067,TRUE,45:00.0,14.31036234,45.91287881,nm,,2,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,446516.0516,5084599.01,33N,Central European Summer Time,45:00.0,27,6,1995,20,45
260309068,TRUE,00:00.0,14.31512119,45.91898095,aa,,0,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,446890.9391,5085273.807,33N,Central European Summer Time,00:00.0,28,6,1995,19,0
260309069,TRUE,30:00.0,14.31742675,45.91494573,aa,Maja at location where ancka was 2 hours before,4,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,447065.8866,5084823.943,33N,Central European Summer Time,30:00.0,29,6,1995,16,30
260309070,TRUE,30:00.0,14.28834392,45.92106677,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,444816.5617,5085523.732,33N,Central European Summer Time,30:00.0,5,7,1995,16,30
260309071,TRUE,20:00.0,14.32935,45.91501633,ii,possibly disturbed by car,4,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,447990.6091,5084823.943,33N,Central European Summer Time,20:00.0,7,7,1995,11,20
260309072,TRUE,30:00.0,14.27938408,45.91606183,aa,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,444116.7717,5084973.898,33N,Central European Summer Time,30:00.0,11,7,1995,16,30
260309073,TRUE,30:00.0,14.29077887,45.93232914,aa,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,445016.5017,5086773.357,33N,Central European Summer Time,30:00.0,13,7,1995,15,30
260309074,TRUE,30:00.0,14.29099668,45.91523469,ii,collar picked up next to deer trail - shit,4,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,445016.5017,5084873.928,33N,Central European Summer Time,30:00.0,15,7,1995,13,30
260309075,TRUE,35:00.0,14.31950319,45.90326097,aa,capture,4,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,447215.8416,5083524.333,33N,Central European Summer Time,35:00.0,11,4,1998,0,35
260309076,TRUE,10:00.0,14.29009974,45.93502425,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,444966.5167,5087073.267,33N,Central European Summer Time,10:00.0,13,4,1998,19,10
260309077,TRUE,00:00.0,14.28842938,45.86393105,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,444766.5767,5079175.638,33N,Central European Summer Time,00:00.0,15,4,1998,14,0
260309078,TRUE,00:00.0,14.27352584,45.87103557,nm,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,443616.9217,5079975.398,33N,Central European Summer Time,00:00.0,16,4,1998,13,0
260309079,TRUE,50:00.0,14.27384783,45.87103762,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,443641.9142,5079975.398,33N,Central European Summer Time,50:00.0,17,4,1998,17,50
260309080,TRUE,45:00.0,14.27546364,45.87059798,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,443766.8767,5079925.413,33N,Central European Summer Time,45:00.0,18,4,1998,13,45
260309081,TRUE,55:00.0,14.28294173,45.86502148,nm,1700: same as before,4,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,444341.7042,5079300.6,33N,Central European Summer Time,55:00.0,19,4,1998,12,55
260309082,TRUE,30:00.0,14.28646313,45.86661815,aa,,2,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,444616.6217,5079475.548,33N,Central European Summer Time,30:00.0,19,4,1998,16,30
260309083,TRUE,40:00.0,14.30317889,45.89461466,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,445941.2241,5082574.618,33N,Central European Summer Time,40:00.0,22,4,1998,12,40
260309084,TRUE,15:00.0,14.2936319,45.85991428,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,445166.4566,5078725.773,33N,Central European Summer Time,15:00.0,23,4,1998,12,15
260309085,TRUE,00:00.0,14.36372207,45.89654243,nm,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,450639.814,5082749.565,33N,Central European Summer Time,00:00.0,27,4,1998,20,0
260309086,TRUE,45:00.0,14.2849849,45.88145539,aa,,2,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,444516.6517,5081125.053,33N,Central European Summer Time,45:00.0,29,4,1998,19,45
260309087,TRUE,00:00.0,14.2973011,45.90087714,aa,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,445491.3591,5083274.408,33N,Central European Summer Time,00:00.0,2,5,1998,12,0
260309088,TRUE,00:00.0,14.30102799,45.89658104,ii,,4,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,445776.2736,5082794.552,33N,Central European Summer Time,00:00.0,3,5,1998,11,0
260309089,TRUE,45:00.0,14.27946928,45.88456999,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,444091.7792,5081474.948,33N,Central European Summer Time,45:00.0,4,5,1998,11,45
260309090,TRUE,40:00.0,14.3241858,45.91566074,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,447590.7291,5084898.92,33N,Central European Summer Time,40:00.0,5,5,1998,14,40
260309091,TRUE,30:00.0,14.28844995,45.88755056,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,444791.5692,5081799.85,33N,Central European Summer Time,30:00.0,6,5,1998,13,30
260309092,TRUE,00:00.0,14.27415811,45.87193937,ii,,0,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,443666.9067,5080075.368,33N,Central European Summer Time,00:00.0,8,5,1998,15,0
260309093,TRUE,10:00.0,14.29264793,45.9120957,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,445141.4641,5084524.033,33N,Central European Summer Time,10:00.0,11,5,1998,15,10
260309094,TRUE,00:00.0,14.30850249,45.93288765,nm,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,446391.0891,5086823.342,33N,Central European Summer Time,00:00.0,13,5,1998,19,0
260309095,TRUE,40:00.0,14.28001797,45.86702762,nm,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,444116.7717,5079525.533,33N,Central European Summer Time,40:00.0,17,5,1998,21,40
260309096,TRUE,30:00.0,14.27809507,45.9160537,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,444016.8017,5084973.898,33N,Central European Summer Time,30:00.0,18,5,1998,15,30
260309097,TRUE,15:00.0,14.29737354,45.92067276,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,445516.3516,5085473.747,33N,Central European Summer Time,15:00.0,19,5,1998,16,15
260309098,TRUE,00:00.0,14.27788951,45.90705459,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,443991.8092,5083974.198,33N,Central European Summer Time,00:00.0,20,5,1998,15,0
260309099,TRUE,30:00.0,14.2801769,45.90459462,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,444166.7567,5083699.28,33N,Central European Summer Time,30:00.0,21,5,1998,19,30
260309100,TRUE,10:00.0,14.31043198,45.9072556,ii,activity monitoring until 0815 pm,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,446516.0516,5083974.198,33N,Central European Summer Time,10:00.0,22,5,1998,19,10
260309101,TRUE,00:00.0,14.29754383,45.9071771,nm,,0,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,445516.3516,5083974.198,33N,Central European Summer Time,00:00.0,23,5,1998,19,0
260309102,TRUE,00:00.0,14.28813361,45.8870987,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,444766.5767,5081749.865,33N,Central European Summer Time,00:00.0,25,5,1998,13,0
260309103,TRUE,50:00.0,14.30061048,45.91956789,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,445766.2766,5085348.785,33N,Central European Summer Time,50:00.0,28,5,1998,18,50
260309104,TRUE,00:00.0,14.2672306,45.88449216,aa,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,443142.0642,5081474.948,33N,Central European Summer Time,00:00.0,29,5,1998,22,0
260309105,TRUE,45:00.0,14.29136187,45.91186278,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,445041.4941,5084499.04,33N,Central European Summer Time,45:00.0,30,5,1998,20,45
260309106,TRUE,00:00.0,14.28783452,45.88529727,aa,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,444741.5842,5081549.925,33N,Central European Summer Time,00:00.0,31,5,1998,15,0
260309107,TRUE,00:00.0,14.28359431,45.86435073,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,444391.6892,5079225.623,33N,Central European Summer Time,00:00.0,1,6,1998,18,0
260309108,TRUE,00:00.0,14.27668834,45.90029863,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,443891.8392,5083224.423,33N,Central European Summer Time,00:00.0,2,6,1998,19,0
260309109,TRUE,00:00.0,14.29748708,45.91167566,aa,for more info see amf ancka 030698,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,445516.3516,5084474.048,33N,Central European Summer Time,00:00.0,3,6,1998,11,0
260309110,TRUE,46:00.0,14.28693419,45.90531183,ii,"only weak signals, no signal from tolsti vrh (1730) --> more exact location impo",4,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,444691.5992,5083774.258,33N,Central European Summer Time,46:00.0,4,6,1998,18,46
260309111,TRUE,00:00.0,14.28462684,45.90934642,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,444516.6517,5084224.123,33N,Central European Summer Time,00:00.0,5,6,1998,15,0
260309112,TRUE,30:00.0,14.26953589,45.90520193,aa,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,443342.0042,5083774.258,33N,Central European Summer Time,30:00.0,7,6,1998,22,30
260309113,TRUE,45:00.0,14.27026764,45.87393911,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,443366.9967,5080300.3,33N,Central European Summer Time,45:00.0,8,6,1998,17,45
260309114,TRUE,50:00.0,14.28865471,45.92196848,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,444841.5542,5085623.702,33N,Central European Summer Time,50:00.0,9,6,1998,15,50
260309115,TRUE,20:00.0,14.28754462,45.90796999,aa,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,444741.5842,5084069.169,33N,Central European Summer Time,20:00.0,10,6,1998,12,20
260309116,TRUE,30:00.0,14.29756937,45.90515275,aa,,1,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,445516.3516,5083749.265,33N,Central European Summer Time,30:00.0,11,6,1998,21,30
260309117,TRUE,30:00.0,14.26647619,45.91732937,ii,"fresh, front: 12,5cm broad, underneath highway (43725/87150),ee->ww",3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,443117.0717,5085123.853,33N,Central European Summer Time,30:00.0,12,6,1998,16,30
260309118,TRUE,15:00.0,14.28845283,45.88732564,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,444791.5692,5081774.858,33N,Central European Summer Time,15:00.0,14,6,1998,15,15
260309119,TRUE,30:00.0,14.2933552,45.90715128,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,445191.4491,5083974.198,33N,Central European Summer Time,30:00.0,15,6,1998,18,30
260309120,TRUE,15:00.0,14.27085116,45.90318583,ii,,4,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,443441.9742,5083549.325,33N,Central European Summer Time,15:00.0,16,6,1998,11,15
260309121,TRUE,30:00.0,14.30473059,45.89934797,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,446066.1866,5083099.46,33N,Central European Summer Time,30:00.0,17,6,1998,16,30
260309122,TRUE,40:00.0,14.27418739,45.86969009,ii,"ancka 170698: hair, scat, tick, excavated ant hill, boar hair",3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,443666.9067,5079825.443,33N,Central European Summer Time,40:00.0,18,6,1998,12,40
260309123,TRUE,20:00.0,14.28485372,45.91677103,ii,,4,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,444541.6442,5085048.875,33N,Central European Summer Time,20:00.0,19,6,1998,12,20
260309124,TRUE,10:00.0,14.29600674,45.90131906,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,445391.3891,5083324.393,33N,Central European Summer Time,10:00.0,20,6,1998,15,10
260309125,TRUE,00:00.0,14.27883281,45.90886011,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,444066.7867,5084174.138,33N,Central European Summer Time,00:00.0,21,6,1998,12,0
260309126,TRUE,00:00.0,14.26632882,45.90405666,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,443092.0792,5083649.295,33N,Central European Summer Time,00:00.0,22,6,1998,11,0
260309127,TRUE,20:00.0,14.29358323,45.91457588,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,445216.4416,5084798.95,33N,Central European Summer Time,20:00.0,23,6,1998,12,20
260309128,TRUE,30:00.0,14.27903852,45.91785921,ii,,1,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,444091.7792,5085173.838,33N,Central European Summer Time,30:00.0,24,6,1998,14,30
260309129,TRUE,45:00.0,14.29081328,45.92963002,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,445016.5017,5086473.447,33N,Central European Summer Time,45:00.0,29,6,1998,12,45
260309130,TRUE,00:00.0,14.30802561,45.91938809,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,446341.1041,5085323.792,33N,Central European Summer Time,00:00.0,30,6,1998,13,0
260309131,TRUE,30:00.0,14.28912569,45.88508036,aa,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,444841.5542,5081524.933,33N,Central European Summer Time,30:00.0,1,7,1998,15,30
260309132,TRUE,20:00.0,14.40820189,45.92489957,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,454113.7714,5085873.627,33N,Central European Summer Time,20:00.0,2,7,1998,12,20
260309133,TRUE,25:00.0,14.298742,45.91438271,ii,,1,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,445616.3216,5084773.958,33N,Central European Summer Time,25:00.0,4,7,1998,13,25
260309134,TRUE,25:00.0,14.29243431,45.90354645,aa,possibly trail from the morning,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,445116.4716,5083574.318,33N,Central European Summer Time,25:00.0,6,7,1998,19,25
260309135,TRUE,00:00.0,14.29010548,45.9345744,ii,with ivan`s students,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,444966.5167,5087023.282,33N,Central European Summer Time,00:00.0,7,7,1998,17,0
260309136,TRUE,00:00.0,14.30364468,45.9346577,ii,,4,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,446016.2016,5087023.282,33N,Central European Summer Time,00:00.0,8,7,1998,13,0
260309137,TRUE,10:00.0,14.29338623,45.93009584,aa,,2,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,445216.4416,5086523.432,33N,Central European Summer Time,10:00.0,9,7,1998,17,10
260309138,TRUE,10:00.0,14.29743031,45.91617421,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,445516.3516,5084973.898,33N,Central European Summer Time,10:00.0,10,7,1998,8,10
260309139,TRUE,00:00.0,14.29016976,45.92953604,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,444966.5166,5086463.45,33N,Central European Summer Time,00:00.0,13,7,1998,13,0
260309140,TRUE,30:00.0,14.28242104,45.9304774,ii,,4,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,444366.6967,5086573.417,33N,Central European Summer Time,30:00.0,15,7,1998,12,30
260309141,TRUE,50:00.0,14.30560974,45.93219527,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,446166.1566,5086748.365,33N,Central European Summer Time,50:00.0,16,7,1998,9,50
260309142,TRUE,45:00.0,14.29336052,45.93212018,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,445216.4416,5086748.365,33N,Central European Summer Time,45:00.0,17,7,1998,8,45
260309143,TRUE,50:00.0,14.29601812,45.90041935,aa,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,445391.3891,5083224.423,33N,Central European Summer Time,50:00.0,18,7,1998,12,50
